,size,storage,entropy,codec,level,compress,decompress,dc_no_cache,ratio
31,small,sd,low,npz,1,0.03185591697692871,0.0008035182952880859,0.0019753217697143556,0.185425
32,small,sd,low,npy,0,0.026465773582458496,0.00035719871520996095,0.004684829711914062,1.001
33,small,sd,low,zfile,1,0.025963211059570314,0.00038144588470458987,0.0019874334335327148,0.1855125
34,small,sd,low,zfile,3,0.028360199928283692,0.0003800153732299805,0.0026453733444213867,0.1854875
35,small,sd,low,zfile,7,0.03510572910308838,0.0003815889358520508,0.0006863355636596679,0.1859
36,small,sd,medium,bloscpack,1,0.026683521270751954,0.0002444744110107422,0.005025148391723633,0.8865125
37,small,sd,medium,bloscpack,3,0.024999570846557618,0.0002461671829223633,0.004070210456848145,0.657325
38,small,sd,medium,bloscpack,7,0.024473285675048827,0.00036189556121826174,0.002551627159118652,0.4720625
39,small,sd,medium,bloscpack,9,0.024388504028320313,0.0003647327423095703,0.0023536205291748045,0.45915
40,small,sd,medium,npz,1,0.02692127227783203,0.0007801055908203125,0.0030753374099731444,0.277375
41,small,sd,medium,npy,0,0.026042699813842773,0.00035834312438964844,0.003967070579528808,1.001
42,small,sd,medium,zfile,1,0.02784123420715332,0.00044612884521484376,0.002977800369262695,0.34345
43,small,sd,medium,zfile,3,0.026936602592468262,0.00044128894805908205,0.003430676460266113,0.3381875
44,small,sd,medium,zfile,7,0.027312493324279784,0.0003945589065551758,0.0033000946044921876,0.276
45,small,sd,high,bloscpack,1,0.026763153076171876,0.0001635313034057617,0.005347394943237304,1.0098
46,small,sd,high,bloscpack,3,0.027035975456237794,0.00016450881958007812,0.005383586883544922,1.0098
47,small,sd,high,bloscpack,7,0.027183103561401366,0.00029480457305908203,0.0038259267807006837,0.9753
48,small,sd,high,bloscpack,9,0.027209877967834473,0.000294184684753418,0.005209040641784668,0.9762625
49,small,sd,high,npz,1,0.03125178813934326,0.0009946584701538085,0.004127335548400879,0.96295
50,small,sd,high,npy,0,0.026093506813049318,0.00035836696624755857,0.00488278865814209,1.001
51,small,sd,high,zfile,1,0.029381179809570314,0.0006332159042358399,0.005191302299499512,0.96675
52,small,sd,high,zfile,3,0.031196403503417968,0.0006375789642333984,0.00602571964263916,0.9671375
